corkrey_taxID;corkrey_genus;corkrey_species;corkrey_speciesStrain;corkrey_growthTemp;corkrey_oxygen;corkrey_trophy;corkrey_doublingH;corkrey_ref
2303;Thermoplasma;Thermoplasma acidophila;Thermoplasma acidophila;59.2;aerobic;heterotroph;2.77;Darland G, Brock TD, Samsonoff W, Conti SF. A thermophilic, acidophilic mycoplasma isolated from a coal refuse pile. Science. 1970
49900;Thermococcus;Thermococcus stetteri;Thermococcus stetteri;74.8;anaerobic;heterotroph;1.18;Miroshnichenko ML, Bonch-Osmolovskaya EA, Neuner A, Kostrikina NA, Chernych NA, Alekseev VA. Thermococcus stetteri sp. nov., a new extremely thermophilic marine sulfur-metabolizing archaebacterium. Syst Appl Microbiol. 1989
49899;Thermococcus;Thermococcus profundus;Thermococcus profundus;80.3;anaerobic;heterotroph;0.63;Kobayashi T, Kwak YS, Akiba T, Kudo T, Horikoshi K. Thermococcus profundus sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent. Syst Appl Microbiol. 1994
159343;Gelria;Gelria glutamica;Gelria glutamica;52.5;anaerobic;heterotroph;5.52;Plugge CM, Balk M, Zoetendal EG, Stams AJM. Gelria glutamica gen. nov., sp. nov., a thermophilic, obligately syntrophic, glutamatedegrading anaerobe. Int J Syst Evol Microbiol. 2002
150336;Clostridium;Clostridium thiosulfatireducens;Clostridium thiosulfatireducens;37;anaerobic;heterotroph;5.77;HernaÃƒÃ…ndez-Eugenio G, Fardeau ML, Cayol JL, Patel BKC, Thomas P, Macarie H, et al. Clostridium thiosulfatireducens sp. nov., a proteolytic, thiosulfate-and sulfur-reducing bacterium isolated from an upflow anaerobic sludge blanket (UASB) reactor. Int J Syst Evol Microbiol. 2002
29323;Thermoanaerobium;Thermoanaerobium brockii;Thermoanaerobium brockii;70.4;anaerobic;heterotroph;0.69;Zeikus J, Hegge P, Anderson MA. Thermoanaerobium brockii gen. nov. and sp. nov., a new chemoorganotrophic, caldoactive, anaerobic bacterium. Arch Microbiol. 1979
1341726;Methanomethylovorans;Methanomethylovorans uponensis;Methanomethylovorans uponensis;37;anaerobic;heterotroph;11.55;Cha IT, Min UG, Kim SJ, Yim KJ, Roh SW, Rhee SK. Methanomethylovorans uponensis sp. nov., a methylotrophic methanogen isolated from wetland sediment. Antonie van Leeuwenhoek. 2013
108819;Coprothermobacter;Coprothermobacter platensis;Coprothermobacter platensis;55;anaerobic;heterotroph;16.1;Etchebehere C, Pavan ME, Zorzopulos J, Soubes M, Muxi L. Coprothermobacter platensis sp. nov., a new anaerobic proteolytic thermophilic bacterium isolated from an anaerobic mesophilic sludge. Int J Syst Bacteriol. 1998
76009;Fusibacter;Fusibacter paucivorans;Fusibacter paucivorans;37;anaerobic;heterotroph;12.64;Ravot G, Magot M, Fardeau ML, Patel BK, Thomas P, Garcia JL, et al. Fusibacter paucivorans gen. nov., sp. nov., an anaerobic, thiosulfatereducing bacterium from an oil-producing well. Int J Syst Bacteriol. 1999
1235480;Blastocatella;Blastocatella fastidiosa;Blastocatella fastidiosa;32.5;aerobic;heterotroph;9.8;Foesel BU, Rohde M, Overmann J. Blastocatella fastidiosa gen. nov., sp. nov., isolated from semiarid savanna soil-The first described species of Acidobacteria subdivision 4. Syst Appl Microbiol. 2013
863522;Bryocella;Bryocella elongata;Bryocella elongata;22;aerobic;heterotroph;31;Dedysh SN, Kulichevskaya IS, Serkebaeva YM, Mityaeva MA, Sorokin VV, Suzina NE, et al. Bryocella elongata gen. nov., sp. nov., a member of subdivision 1 of the Acidobacteria isolated from a methanotrophic enrichment culture, and emended description of Edaphobacter aggregans Koch et al. 2008. Int J Syst Evol Microbiol. 2012
398758;Alkalibacterium;Alkalibacterium indicireducens;Alkalibacterium indicireducens;25;facultative;heterotroph;1.93;Yumoto I, Hirota K, Nodasaka Y, Tokiwa Y, Nakajima K. Alkalibacterium indicireducens sp. nov., an obligate alkaliphile that reduces indigo dye. Int J Syst Evol Microbiol. 2008
191770;Marinilactibacillus;Marinilactibacillus psychrotolerans;Marinilactibacillus psychrotolerans;37;anaerobic;heterotroph;1.16;Ishikawa M, Nakajima K, Yanagi M, Yamamoto Y, Yamasato K. Marinilactibacillus psychrotolerans gen. nov., sp. nov., a halophilic and alkaliphilic marine lactic acid bacterium isolated from marine organisms in temperate and subtropical areas of Japan. Int J Syst Evol Microbiol. 2003
200415;Caldisphaera;Caldisphaera lagunensis;Caldisphaera lagunensis;75;anaerobic;heterotroph;5;Itoh T, Suzuki K, Sanchez PC, Nakase T. Caldisphaera lagunensis gen. nov., sp. nov., a novel thermoacidophilic crenarchaeote isolated from a hot spring at Mt Maquiling, Philippines. Int J Syst Evol Microbiol. 2003
290589;Alkalibacterium;Alkalibacterium iburiense;Alkalibacterium iburiense;37;facultative;heterotroph;2.39;Nakajima K, Hirota K, Nodasaka Y, Yumoto I. Alkalibacterium iburiense sp. nov., an obligate alkaliphile that reduces an indigo dye. Int J Syst Evol Microbiol. 2005
254793;Shewanella;Shewanella profunda;Shewanella profunda;30;anaerobic;heterotroph;0.75;Huber KJ, WuÃƒÃ st PK, Rhode M, Overmann J, Foesel BU. Aridibacter famidurans and Aridibacter kavangonensis, 2 novel species of Acidobacteria subdivision 4 isolated from semiarid savanna soil. Int J Syst Evol Microbiol. 2014
254784;Alkalibacterium;Alkalibacterium psychrotolerans;Alkalibacterium psychrotolerans;34;anaerobic;heterotroph;0.42;Yumoto I, Hirota K, Nodasaka Y, Yokota Y, Hoshino T, Nakajima K. Alkalibacterium psychrotolerans sp. nov., a psychrotolerant obligate alkaliphile that reduces an indigo dye. Int J Syst Evol Microbiol. 2004
879567;Desulfovibrio;Desulfovibrio piezophilus;Desulfovibrio piezophilus;30;anaerobic;heterotroph;0.4;Khelaifia S, Fardeau ML, Pradel N, Aussignargues C, Garel M, Tamburini C, et al. Desulfovibrio piezophilus sp. nov., a piezophilic, sulfatereducing bacterium isolated from wood falls in the Mediterranean Sea. Int J Syst Evol Microbiol. 2011
507754;Acidiplasma;Acidiplasma aeolicum;Acidiplasma aeolicum;43.5;facultative;heterotroph;21.66;Golyshina OV, Yakimov MM, LuÃƒÃ nsdorf H, Ferrer M, Nimtz M, Timmis KN, et al. Acidiplasma aeolicum gen. nov., sp. nov., a euryarchaeon of the family Ferroplasmaceae isolated from a hydrothermal pool, and transfer of Ferroplasma cupricumulans to Acidiplasma cupricumulans comb. nov. Int J Syst Evol Microbiol. 2009
1473598;Paludibaculum;Paludibaculum fermentans;Paludibaculum fermentans;24;facultative;heterotroph;10;Kulichevskaya IS, Suzina NE, Rijpstra WIC, DamsteÃƒÃ… JSS, Dedysh SN. Paludibaculum fermentans gen. nov., sp. nov., a facultative anaerobe capable of dissimilatory iron reduction from subdivision 3 of the Acidobacteria. Int J Syst Evol Microbiol. 2014
223182;Halobacterium;Halobacterium noricense;Halobacterium noricense;37;facultative;heterotroph;15;Gruber C, Legat A, Pfaffenhuemer M, Radax C, Weidler G, Busse HJ, et al. Halobacterium noricense sp. nov., an archaeal isolate from a bore core of an alpine Permian salt deposit, classification of Halobacterium sp. NRC-1 as a strain of H. salinarum and emended description of H. salinarum. Extremophiles. 2004
99907;Alkalibacterium;Alkalibacterium olivoapovliticus;Alkalibacterium olivoapovliticus;29;anaerobic;heterotroph;4.08;Ntougias S, Russell NJ. Alkalibacterium olivoapovliticus gen. nov., sp. nov., a new obligately alkaliphilic bacterium isolated from edible-olive wash-waters. Int J Syst Evol Microbiol. 2001
45668;Halobacillus;Halobacillus litoralis;Halobacillus litoralis;35;aerobic;heterotroph;0.48;Spring S, Ludwig W, Marquez MC, Ventosa A, Schleifer KH. Halobacillus gen. nov., with descriptions of Halobacillus litoralis sp. nov. and Halobacillus trueperi sp. nov., and transfer of Sporosarcina halophila to Halobacillus halophilus comb. nov. Int J Syst Bacteriol. 1996
156205;Halobacillus;Halobacillus trueperi;Halobacillus trueperi;35;aerobic;heterotroph;0.42;Spring S, Ludwig W, Marquez MC, Ventosa A, Schleifer KH. Halobacillus gen. nov., with descriptions of Halobacillus litoralis sp. nov. and Halobacillus trueperi sp. nov., and transfer of Sporosarcina halophila to Halobacillus halophilus comb. nov. Int J Syst Bacteriol. 1996
1592106;Terriglobus;Terriglobus albidus;Terriglobus albidus;33;aerobic;heterotroph;6.1;Pascual J, WuÃƒÃ st PK, Geppert A, Foesel BU, Huber KJ, Overmann J. Terriglobus albidus sp. nov., a novel acidobacterial species of the family Acidobacteriaceae isolated from Namibian semiarid savannah soil. Int J Syst Evol Microbiol. 2015
258723;Marinilactibacillus;Marinilactibacillus piezotolerans;Marinilactibacillus piezotolerans;38.5;facultative;heterotroph;57;Toffin L, Zink K, Kato C, Pignet P, Bidault A, Bienvenu N, et al. Marinilactibacillus piezotolerans sp. nov., a novel marine lactic acid bacterium isolated from deep sub-seafloor sediment of the Nankai Trough. Int J Syst Evol Microbiol. 2005
402384;Halobacillus;Halobacillus mangrovi;Halobacillus mangrovi;34;aerobic;heterotroph;0.52;Soto-RamiÃƒÃ…rez N, SaÃƒÃ…nchez-Porro C, Rosas-Padilla S, AlmodoÃƒÃ…var K, JimeÃƒÃ…nez G, Machado-RodriÃƒÃ…guez M, et al. Halobacillus mangrovi sp. nov., a moderately halophilic bacterium isolated from the black mangrove Avicennia germinans. Int J Syst Evol Microbiol. 2008
271155;Flavobacterium;Flavobacterium antarcticum;Flavobacterium antarcticum;21.9;aerobic;heterotroph;4.85;Yi H, Oh HM, Lee JH, Kim SJ, Chun J. Flavobacterium antarcticum sp. nov., a novel psychrotolerant bacterium isolated from the Antarctic. Int J Syst Evol Microbiol. 2005
767787;Amphibacillus;Amphibacillus cookii;Amphibacillus cookii;37;facultative;heterotroph;1.8;Pugin B, Blamey JM, Baxter BK, Wiegel J. Amphibacillus cookii sp. nov., a facultatively aerobic, spore-forming, moderately halophilic, alkalithermotolerant bacterium. Int J Syst Evol Microbiol. 2012
117209;Desulfovibrio;Desulfovibrio dechloracetivorans;Desulfovibrio dechloracetivorans;30;anaerobic;heterotroph;20;Sun B, Cole JR, Sanford RA, Tiedje JM. Isolation and characterization of Desulfovibrio dechloracetivorans sp. nov., a marine dechlorinating bacterium growing by coupling the oxidation of acetate to the reductive dechlorination of 2-chlorophenol. Appl Environ Microbiol. 2000
132132;Desulfomicrobium;Desulfomicrobium orale;Desulfomicrobium orale;37;anaerobic;heterotroph;11;Langendijk PS, Kulik EM, Sandmeier H, Meyer J, van der Hoeven JS. Isolation of Desulfomicrobium orale sp. nov. and Desulfovibrio strain NY682, oral sulfate-reducing bacteria involved in human periodontal disease. Int J Syst Evol Microbiol. 2001
885;Desulfovibrio;Desulfovibrio sp.;Desulfovibrio sp.;37;anaerobic;heterotroph;6;Langendijk PS, Kulik EM, Sandmeier H, Meyer J, van der Hoeven JS. Isolation of Desulfomicrobium orale sp. nov. and Desulfovibrio strain NY682, oral sulfate-reducing bacteria involved in human periodontal disease. Int J Syst Evol Microbiol. 2001
2290;Desulfobacter;Desulfobacter curvatus;Desulfobacter curvatus;30;anaerobic;heterotroph;21;Widdel F. New types of acetate-oxidizing, sulfate-reducing Desulfobacter species, D. hydrogenophilus sp. nov., D. latus sp. nov., and D. curvatus sp. nov. Arch Microbiol. 1987
2291;Desulfobacter;Desulfobacter hydrogenophilus;Desulfobacter hydrogenophilus;30.5;anaerobic;heterotroph;18;Widdel F. New types of acetate-oxidizing, sulfate-reducing Desulfobacter species, D. hydrogenophilus sp. nov., D. latus sp. nov., and D. curvatus sp. nov. Arch Microbiol. 1987
2292;Desulfobacter;Desulfobacter latus;Desulfobacter latus;30.5;anaerobic;heterotroph;21;Widdel F. New types of acetate-oxidizing, sulfate-reducing Desulfobacter species, D. hydrogenophilus sp. nov., D. latus sp. nov., and D. curvatus sp. nov. Arch Microbiol. 1987
379597;Halomonas;Halomonas sinaiensis;Halomonas sinaiensis;35;facultative;heterotroph;0.83;Romano I, Lama L, Orlando P, Nicolaus B, Giordano A, Gambacorta A. Halomonas sinaiensis sp. nov., a novel halophilic bacterium isolated from a salt lake inside Ras Muhammad Park, Egypt. Extremophiles. 2007
102109;Desulfovibrio;Desulfovibrio inopinatus;Desulfovibrio inopinatus;30;anaerobic;heterotroph;20;Reichenbecher W, Schink B. Desulfovibrio inopinatus, sp. nov., a new sulfate-reducing bacterium that degrades hydroxyhydroquinone (1, 2, 4-trihydroxybenzene). Arch Microbiol. 1997
393763;Anaerobacillus;Anaerobacillus alkalilacustre;Anaerobacillus alkalilacustre;32.5;anaerobic;heterotroph;2.1;Zavarzina DG, Tourova TP, Kolganova TV, Boulygina ES, Zhilina TN. Description of Anaerobacillus alkalilacustre gen. nov., sp. nov.â€šÃ„Ã¬Strictly anaerobic diazotrophic bacillus isolated from soda lake and transfer of Bacillus arseniciselenatis, Bacillus macyae, and Bacillus alkalidiazotrophicus to Anaerobacillus as the new combinations A. arseniciselenatis comb. nov., A. macyae comb. nov., and A. alkalidiazotrophicus comb. nov. Microbiology. 2009
79271;Desulfurella;Desulfurella propionica;Desulfurella propionica;55;anaerobic;heterotroph;5;Miroshnichenko ML, Rainey FA, Hippe H, Chernyh NA, Kostrikina NA, Bonch-Osmolovskaya EA. Desulfurella kamchatkensis sp. nov. and Desulfurella propionica sp. nov., new sulfur-respiring thermophilic bacteria from Kamchatka thermal environments. Int J Syst Bacteriol. 1998
58621;Desulfovibrio;Desulfovibrio intestinalis;Desulfovibrio intestinalis;37;anaerobic;heterotroph;12.5;FroÃƒÃ hlich J, Sass H, Babenzien HD, Kuhnigk T, Varma A, Saxena S, et al. Isolation of Desulfovibrio intestinalis sp. nov. from the hindgut of the lower termite Mastotermes darwiniensis. Can J Microbiol. 1999
2285;Sulfolobus;Sulfolobus acidocaldarius;Sulfolobus acidocaldarius;70;aerobic;mixotroph;7.25;Brock TD, Brock KM, Belly RT, Weiss RL. Sulfolobus: a new genus of sulfur-oxidizing bacteria living at low pH and high temperature. Arch Mikrobiol. 1972
2234;Archaeoglobus;Archaeoglobus fulgidus;Archaeoglobus fulgidus;76;anaerobic;mixotroph;20;Beeder J, Nilsen RK, Rosnes JT, Torsvik T, Lien T. Archaeoglobus fulgidus isolated from hot North Sea oil field waters. Appl Environ Microbiol. 1994
563188;Salinisphaera;Salinisphaera hydrothermalis;Salinisphaera hydrothermalis;35;aerobic;mixotroph;1.65;Crespo-Medina M, Chatziefthimiou A, Cruz-Matos R, PeÃƒÃ…rez-RodriÃƒÃ…guez I, Barkay T, Lutz RA, et al. Salinisphaera hydrothermalis sp. nov., a mesophilic, halotolerant, facultatively autotrophic, thiosulfateoxidizing gammaproteobacterium from deep-sea hydrothermal vents, and emended description of the genus Salinisphaera. Int J Syst Evol Microbiol. 2009
53635;Acidimicrobium;Acidimicrobium ferrooxidans;Acidimicrobium ferrooxidans;47.3;aerobic;mixotroph;2.2;Franzmann PD, Haddad CM, Hawkes RB, Robertson WJ, Plumb JJ. Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation. Miner Eng. 2005
41673;Acidianus;Acidianus brierleyi;Acidianus brierleyi;68.3;facultative;mixotroph;6.83;Franzmann PD, Haddad CM, Hawkes RB, Robertson WJ, Plumb JJ. Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation. Miner Eng. 2005
28034;Sulfobacillus;Sulfobacillus thermosulfidooxidans;Sulfobacillus thermosulfidooxidans;48.6;facultative;mixotroph;3.25;Franzmann PD, Haddad CM, Hawkes RB, Robertson WJ, Plumb JJ. Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation. Miner Eng. 2005
545536;Hydrogenophilus;Hydrogenophilus islandicus;Hydrogenophilus islandicus;50;aerobic;mixotroph;18.2;VeÃƒÃ…steinsdoÃƒÃ…ttir H, ReynisdoÃƒÃ…ttir DB, OÃƒÃ rlygsson J. Hydrogenophilus islandicus sp. nov., a thermophilic hydrogen-oxidizing bacterium isolated from an Icelandic hot spring. Int J Syst Evol Microbiol. 2011
244787;Nautilia;Nautilia profundicola;Nautilia profundicola;39.9;anaerobic;mixotroph;10.47;Smith JL, Campbell BJ, Hanson TE, Zhang CL, Cary SC. Nautilia profundicola sp. nov., a thermophilic, sulfur-reducing epsilonproteobacterium from deep-sea hydrothermal vents. Int J Syst Evol Microbiol. 2008
453960;Sulfobacillus;Sulfobacillus benefaciens;Sulfobacillus benefaciens;38.5;facultative;mixotroph;3.1;Johnson DB, Joulian C, dâ€šÃ„Ã´Hugues P, Hallberg KB. Sulfobacillus benefaciens sp. nov., an acidophilic facultative anaerobic Firmicute isolated from mineral bioleaching operations. Extremophiles. 2008
2288;Sulfolobus;Sulfolobus sp.;Sulfolobus sp.;87.1;aerobic;mixotroph;7.57;De Rosa M, Gambacorta A, Buâ€šÃ„Ã´Lock JD. Extremely thermophilic acidophilic bacteria convergent with Sulfolobus acidocaldarius. J Gen Microbiol. 1975
33059;Thiobacillus;Thiobacillus caldus;Thiobacillus caldus;45.1;aerobic;mixotroph;2.48;Hallberg KB, LindstroÃƒÃ m EB. Characterization of Thiobacillus caldus sp. nov., a moderately thermophilic acidophile. Microbiology. 1994
75906;Thermocrinis;Thermocrinis ruber;Thermocrinis ruber;79.9;aerobic;mixotroph;1.18;Huber R, Eder W, Heldwein S, Wanner G, Huber H, Rachel R, et al. Thermocrinis ruber gen. nov., sp. nov., a pink-filament-forming hyperthermophilic bacterium isolated from Yellowstone National Park. Appl Environ Microbiol. 1998
81479;Rhodoferax;Rhodoferax antarcticus;Rhodoferax antarcticus;20.6;facultative;mixotroph;20.04;Madigan MT, Jung DO, Woese CR, Achenbach LA. Rhodoferax antarcticus sp. nov., a moderately psychrophilic purple nonsulfur bacterium isolated from an Antarctic microbial mat. Arch Microbiol. 2000
13773;Pyrobaculum;Pyrobaculum aerophilum;Pyrobaculum aerophilum;98;facultative;mixotroph;2.97;VoÃƒÃ lkl P, Huber R, Drobner E, Rachel R, Burggraf S, Trincone A, et al. Pyrobaculum aerophilum sp. nov., a novel nitrate-reducing hyperthermophilic archaeum. Appl Environ Microbiol. 1993
2277;Pyrobaculum;Pyrobaculum islandicum;Pyrobaculum islandicum;98.9;anaerobic;mixotroph;4.67;Huber R, Kristjansson JK, Stetter KO. Pyrobaculum gen. nov., a new genus of neutrophilic, rod-shaped archaebacteria from continental solfataras growing optimally at 100 C. Arch Microbiol. 1987
